"name","latitude","longitude"
"Nicotiana glauca Graham",28.41175,-16.5608
"Nicotiana glauca Graham",39.19,-0.25
"Nicotiana glauca Graham",38.06,-1.01
"Nicotiana glauca Graham",38.19,-0.92
"Nicotiana glauca Graham",38.15,-1.01
"Nicotiana glauca Graham",38.16,-1.01
"Nicotiana glauca Graham",37.98,-0.8
"Nicotiana glauca Graham",38.65,0.06
"Nicotiana glauca Graham",39.21,-0.23
"Nicotiana glauca Graham",39.19,-0.25
"Nicotiana glauca Graham",38.99,-0.44
"Nicotiana glauca Graham",38.98,-0.47
"Nicotiana glauca Graham",38.42,-0.59
"Nicotiana glauca Graham",38.43,-0.59
"Nicotiana glauca Graham",38.42,-0.6
"Nicotiana glauca Graham",38.39,-0.46
"Nicotiana glauca Graham",38.41,-0.41
"Nicotiana glauca Graham",38.99,-0.44
"Nicotiana glauca Graham",36.75,-3.11
"Nicotiana glauca Graham",36.75,-3.11
"Nicotiana glauca Graham",28.242491,-16.840464
"Nicotiana glauca Graham",28.035854,-16.602815
"Nicotiana glauca Graham",36.75,-3.11
"Nicotiana glauca Graham",28.510729,-14.031483
"Nicotiana glauca Graham",28.571512,-16.317702
"Nicotiana glauca Graham",36.83,-2.4
"Nicotiana glauca Graham",36.83,-2.4
"Nicotiana glauca Graham",36.7935,-3.5415
"Nicotiana glauca Graham",28.08468,-17.065843
"Nicotiana glauca Graham",41.6872,2.4911
"Nicotiana glauca Graham",28.37178,-16.769778
"Nicotiana glauca Graham",28.120801,-15.428324
"Nicotiana glauca Graham",38.64,0.08
"Nicotiana glauca Graham",37.91,-0.79
"Nicotiana glauca Graham",37.93,-0.79
"Nicotiana glauca Graham",38.12,-0.64
"Nicotiana glauca Graham",38.7,-0.47
"Nicotiana glauca Graham",28.9333,-13.6297
"Nicotiana glauca Graham",38.63,0.01
"Nicotiana glauca Graham",38.88,-6.96
"Nicotiana glauca Graham",37.21,-7.06
"Nicotiana glauca Graham",39.61,-0.77
"Nicotiana glauca Graham",39.61,-0.77
"Nicotiana glauca Graham",38.21,-0.52
"Nicotiana glauca Graham",38.17,-0.48
"Nicotiana glauca Graham",38.99,-0.5
"Nicotiana glauca Graham",39.51,-0.49
"Nicotiana glauca Graham",28.149579,-16.451755
"Nicotiana glauca Graham",37.3346,-1.6918
"Nicotiana glauca Graham",38.99,-0.18
"Nicotiana glauca Graham",37.3,-1.99
"Nicotiana glauca Graham",39.563026,2.661017
"Nicotiana glauca Graham",37.071875,-2.473018
"Nicotiana glauca Graham",39.53,-0.43
"Nicotiana glauca Graham",39.56,-0.45
"Nicotiana glauca Graham",39.52,-0.47
"Nicotiana glauca Graham",39.56,-0.45
"Nicotiana glauca Graham",39.8606,-4.0301
"Nicotiana glauca Graham",37.31,-2.04
"Nicotiana glauca Graham",36.7616,-3.8863
"Nicotiana glauca Graham",39.71,-0.94
"Nicotiana glauca Graham",39.71,-0.94
"Nicotiana glauca Graham",27.74733,-15.5862
"Nicotiana glauca Graham",28.008004,-16.638837
"Nicotiana glauca Graham",28.07,-16.6417
"Nicotiana glauca Graham",28.009577,-16.638215
"Nicotiana glauca Graham",38.05,-1
"Nicotiana glauca Graham",38.08,-0.87
"Nicotiana glauca Graham",38.09,-0.8
"Nicotiana glauca Graham",38.09,-0.8
"Nicotiana glauca Graham",39.53,-0.45
"Nicotiana glauca Graham",36.7342,-4.1183
"Nicotiana glauca Graham",37.31,-1.79
"Nicotiana glauca Graham",39.74,-0.84
"Nicotiana glauca Graham",39.74,-0.84
"Nicotiana glauca Graham",39.74,-0.83
"Nicotiana glauca Graham",36.571,-5.218
"Nicotiana glauca Graham",39.5,-0.47
"Nicotiana glauca Graham",36.82,-2.41
"Nicotiana glauca Graham",39.55,-0.52
"Nicotiana glauca Graham",37.29,-2.1
"Nicotiana glauca Graham",38.09,-0.96
"Nicotiana glauca Graham",38.1,-0.96
"Nicotiana glauca Graham",38.4,-0.42
"Nicotiana glauca Graham",38.4,-0.42
"Nicotiana glauca Graham",39.74,-0.84
"Nicotiana glauca Graham",38.24,-0.94
"Nicotiana glauca Graham",37.17,-4.14
"Nicotiana glauca Graham",40.79,0.49
"Nicotiana glauca Graham",38.86,-7
"Nicotiana glauca Graham",38.86,-7
"Nicotiana glauca Graham",39.01,-0.53
"Nicotiana glauca Graham",39,-0.53
"Nicotiana glauca Graham",39,-0.53
"Nicotiana glauca Graham",39.01,-0.53
"Nicotiana glauca Graham",40.08,0.12
"Nicotiana glauca Graham",40.08,0.12
"Nicotiana glauca Graham",38.45,-0.77
"Nicotiana glauca Graham",38.45,-0.77
"Nicotiana glauca Graham",39.19,-0.41
"Nicotiana glauca Graham",39.16,-0.44
"Nicotiana glauca Graham",39.17,-0.44
"Nicotiana glauca Graham",39.14,-0.45
"Nicotiana glauca Graham",39.18,-0.42
"Nicotiana glauca Graham",39.12,-0.48
"Nicotiana glauca Graham",39.12,-0.48
"Nicotiana glauca Graham",39.19,-0.41
"Nicotiana glauca Graham",36.7461,-3.2847
"Nicotiana glauca Graham",39.55,-0.43
"Nicotiana glauca Graham",39.54,-0.45
"Nicotiana glauca Graham",39.52,-0.42
"Nicotiana glauca Graham",39.55,-0.45
"Nicotiana glauca Graham",39.51,-0.48
"Nicotiana glauca Graham",39.54,-0.54
"Nicotiana glauca Graham",37.79,-3.78
"Nicotiana glauca Graham",39.56,-0.39
"Nicotiana glauca Graham",39.54,-0.38
"Nicotiana glauca Graham",39.55,-0.38
"Nicotiana glauca Graham",39.52,-0.37
"Nicotiana glauca Graham",37.91,-0.73
"Nicotiana glauca Graham",38.579,-0.1165
"Nicotiana glauca Graham",38.579,-0.1165
"Nicotiana glauca Graham",39.57,-0.41
"Nicotiana glauca Graham",39.57,-0.41
"Nicotiana glauca Graham",36.719,-4.316
"Nicotiana glauca Graham",39.2,-0.34
"Nicotiana glauca Graham",39.2,-0.33
"Nicotiana glauca Graham",39.33,-0.59
"Nicotiana glauca Graham",39.32,-0.58
"Nicotiana glauca Graham",39.33,-0.58
"Nicotiana glauca Graham",39.33,-0.58
"Nicotiana glauca Graham",38.030853,-0.678577
"Nicotiana glauca Graham",36.81,-2.42
"Nicotiana glauca Graham",41.6852,2.2863
"Nicotiana glauca Graham",39.52,-0.49
"Nicotiana glauca Graham",39.52,-0.49
"Nicotiana glauca Graham",38.68,0.18
"Nicotiana glauca Graham",39.59,-0.5
"Nicotiana glauca Graham",39.59,-0.38
"Nicotiana glauca Graham",39.5,-0.5
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",39.59,-0.38
"Nicotiana glauca Graham",39.58,-0.26
"Nicotiana glauca Graham",39.67,-0.26
"Nicotiana glauca Graham",39.22,-0.16
"Nicotiana glauca Graham",38.5,-0.19
"Nicotiana glauca Graham",38.5,-0.08
"Nicotiana glauca Graham",38.59,-0.07
"Nicotiana glauca Graham",38.42,-0.77
"Nicotiana glauca Graham",38.05,-0.82
"Nicotiana glauca Graham",38.06,-0.82
"Nicotiana glauca Graham",38.06,-0.82
"Nicotiana glauca Graham",38.44,-0.82
"Nicotiana glauca Graham",38.44,-0.82
"Nicotiana glauca Graham",38.42,-0.81
"Nicotiana glauca Graham",38.43,-0.81
"Nicotiana glauca Graham",38.43,-0.81
"Nicotiana glauca Graham",38.44,-0.81
"Nicotiana glauca Graham",38.44,-0.81
"Nicotiana glauca Graham",38.45,-0.81
"Nicotiana glauca Graham",38.45,-0.81
"Nicotiana glauca Graham",38.46,-0.81
"Nicotiana glauca Graham",38.47,-0.8
"Nicotiana glauca Graham",38.41,-0.8
"Nicotiana glauca Graham",38.42,-0.79
"Nicotiana glauca Graham",38.4,-0.78
"Nicotiana glauca Graham",38.41,-0.78
"Nicotiana glauca Graham",38.39,-0.77
"Nicotiana glauca Graham",38.4,-0.77
"Nicotiana glauca Graham",38.39,-0.76
"Nicotiana glauca Graham",38.11,-0.9
"Nicotiana glauca Graham",38.11,-0.88
"Nicotiana glauca Graham",28.198532,-14.231415
"Nicotiana glauca Graham",38.25,-0.94
"Nicotiana glauca Graham",38.9,-5.7
"Nicotiana glauca Graham",40.21,0.24
"Nicotiana glauca Graham",40.49,0.46
"Nicotiana glauca Graham",36.84,-3.57
"Nicotiana glauca Graham",38.83,0.16
"Nicotiana glauca Graham",27.2167,-1.7833
"Nicotiana glauca Graham",40.35,-1.09
"Nicotiana glauca Graham",37.01,-4.56
"Nicotiana glauca Graham",36.71707,-4.52372
"Nicotiana glauca Graham",28.101309,-17.234213
"Nicotiana glauca Graham",37.585,-1.08
"Nicotiana glauca Graham",37.137364,-2.699912
"Nicotiana glauca Graham",38.348,-0.465
"Nicotiana glauca Graham",38.34,-0.46
"Nicotiana glauca Graham",38.49,-0.44
"Nicotiana glauca Graham",41.0653,1.0708
"Nicotiana glauca Graham",36.63,-4.57
"Nicotiana glauca Graham",37.91,-0.78
"Nicotiana glauca Graham",38.49,-0.45
"Nicotiana glauca Graham",37.91,-0.79
"Nicotiana glauca Graham",39.5225,2.7196
"Nicotiana glauca Graham",39.52,2.72
"Nicotiana glauca Graham",40.58,0.46
"Nicotiana glauca Graham",38.42,-0.42
"Nicotiana glauca Graham",38.8,0.17
"Nicotiana glauca Graham",36.94,-4.78
"Nicotiana glauca Graham",38.8,0.17
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",38.32,-0.55
"Nicotiana glauca Graham",38.32,-0.56
"Nicotiana glauca Graham",39.55,-0.63
"Nicotiana glauca Graham",41.52,1.08
"Nicotiana glauca Graham",37.565,-0.945
"Nicotiana glauca Graham",38.34,-0.54
"Nicotiana glauca Graham",38.34,-0.55
"Nicotiana glauca Graham",38.84,0.11
"Nicotiana glauca Graham",38.84,0.11
"Nicotiana glauca Graham",38.84,0.1
"Nicotiana glauca Graham",38.84,0.1
"Nicotiana glauca Graham",38.65,0.06
"Nicotiana glauca Graham",38.65,0.06
"Nicotiana glauca Graham",38.71,0.12
"Nicotiana glauca Graham",38.71,0.12
"Nicotiana glauca Graham",39.54,-0.43
"Nicotiana glauca Graham",38.1,-0.96
"Nicotiana glauca Graham",38.09,-0.96
"Nicotiana glauca Graham",37.95,-0.78
"Nicotiana glauca Graham",37.96,-0.79
"Nicotiana glauca Graham",38.17,-0.63
"Nicotiana glauca Graham",38.17,-0.63
"Nicotiana glauca Graham",38.36,-0.52
"Nicotiana glauca Graham",38.37,-0.52
"Nicotiana glauca Graham",37.97,-0.79
"Nicotiana glauca Graham",37.98,-0.8
"Nicotiana glauca Graham",38.5,-0.25
"Nicotiana glauca Graham",38.61,-0.04
"Nicotiana glauca Graham",38.63,0.01
"Nicotiana glauca Graham",38.7186,0.0084
"Nicotiana glauca Graham",38.77,0.07
"Nicotiana glauca Graham",38.77,0.07
"Nicotiana glauca Graham",38.77,0.07
"Nicotiana glauca Graham",38.96,-0.52
"Nicotiana glauca Graham",39.02,-0.42
"Nicotiana glauca Graham",39.05,-0.4
"Nicotiana glauca Graham",39.05,-0.4
"Nicotiana glauca Graham",39.32,-0.39
"Nicotiana glauca Graham",39.41,-0.39
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",39.59,-0.38
"Nicotiana glauca Graham",39.31,-0.27
"Nicotiana glauca Graham",39.41,-0.39
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",39.58,-0.26
"Nicotiana glauca Graham",38.92,-0.23
"Nicotiana glauca Graham",38.26,-0.78
"Nicotiana glauca Graham",39.74,-0.81
"Nicotiana glauca Graham",38.38,-0.51
"Nicotiana glauca Graham",38.26,-0.79
"Nicotiana glauca Graham",38.39,-0.51
"Nicotiana glauca Graham",39.77,-0.84
"Nicotiana glauca Graham",37.87,-4.77
"Nicotiana glauca Graham",38.79,0.05
"Nicotiana glauca Graham",38.78,0.04
"Nicotiana glauca Graham",38.62,-0.92
"Nicotiana glauca Graham",39.67,-0.26
"Nicotiana glauca Graham",38.63,-0.93
"Nicotiana glauca Graham",38.08,-0.74
"Nicotiana glauca Graham",41.25,1.89
"Nicotiana glauca Graham",38.08,-0.75
"Nicotiana glauca Graham",38.37,-0.92
"Nicotiana glauca Graham",38.38,-0.92
"Nicotiana glauca Graham",38.87,-0.64
"Nicotiana glauca Graham",38.78,-0.64
"Nicotiana glauca Graham",39.95,-0.33
"Nicotiana glauca Graham",39.95,-0.33
"Nicotiana glauca Graham",38.78,-0.52
"Nicotiana glauca Graham",38.78,-0.64
"Nicotiana glauca Graham",38.87,-0.64
"Nicotiana glauca Graham",39.95,-0.33
"Nicotiana glauca Graham",37.91,-0.75
"Nicotiana glauca Graham",36.76,-3.03
"Nicotiana glauca Graham",38.42,-0.42
"Nicotiana glauca Graham",37.0121,-1.8884
"Nicotiana glauca Graham",38.41,-0.42
"Nicotiana glauca Graham",39.04,-0.17
"Nicotiana glauca Graham",36.84,-2.46
"Nicotiana glauca Graham",39.22,-0.28
"Nicotiana glauca Graham",39.13,-0.28
"Nicotiana glauca Graham",38.45,-0.77
"Nicotiana glauca Graham",38.45,-0.77
"Nicotiana glauca Graham",36.69227,-4.44538
"Nicotiana glauca Graham",39.62,2.6
"Nicotiana glauca Graham",38.51,-0.53
"Nicotiana glauca Graham",38.33,-0.54
"Nicotiana glauca Graham",40.2,3.7
"Nicotiana glauca Graham",38.51,-0.53
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",40.21,0.24
"Nicotiana glauca Graham",36.71727,-4.43566
"Nicotiana glauca Graham",38.69,-0.76
"Nicotiana glauca Graham",38.42,-0.54
"Nicotiana glauca Graham",36.71687,-4.47154
"Nicotiana glauca Graham",40.21,0.24
"Nicotiana glauca Graham",38.33,-0.43
"Nicotiana glauca Graham",38.32,-0.43
"Nicotiana glauca Graham",38.63,0.007
"Nicotiana glauca Graham",38.63,0.01
"Nicotiana glauca Graham",39.52,-0.49
"Nicotiana glauca Graham",38.41,-0.39
"Nicotiana glauca Graham",38.42,-0.39
"Nicotiana glauca Graham",38.49,-0.25
"Nicotiana glauca Graham",38.5,-0.25
"Nicotiana glauca Graham",38.43,-0.54
"Nicotiana glauca Graham",36.85,-2.35
"Nicotiana glauca Graham",39.53,2.95
"Nicotiana glauca Graham",38.6,-0.04
"Nicotiana glauca Graham",38.61,-0.04
"Nicotiana glauca Graham",38.77,0.07
"Nicotiana glauca Graham",38.68,0.07
"Nicotiana glauca Graham",38.86,0.06
"Nicotiana glauca Graham",40.3,0.12
"Nicotiana glauca Graham",40.21,0.24
"Nicotiana glauca Graham",38.86,-0.29
"Nicotiana glauca Graham",39.22,-0.28
"Nicotiana glauca Graham",38.51,-0.76
"Nicotiana glauca Graham",38.07,-0.98
"Nicotiana glauca Graham",38.06,-0.89
"Nicotiana glauca Graham",38.06,-0.78
"Nicotiana glauca Graham",37.97,-0.67
"Nicotiana glauca Graham",38.24,-0.66
"Nicotiana glauca Graham",38.42,-0.65
"Nicotiana glauca Graham",38.33,-0.54
"Nicotiana glauca Graham",39.13,-0.28
"Nicotiana glauca Graham",38.87,-0.41
"Nicotiana glauca Graham",39.05,-0.52
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",36.763,-4.417
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",38.63,0.07
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",40.21,0.24
"Nicotiana glauca Graham",40.85,0.45
"Nicotiana glauca Graham",36.73011,-4.4167
"Nicotiana glauca Graham",37.5762,-1.725
"Nicotiana glauca Graham",39.94,-0.25
"Nicotiana glauca Graham",39.94,-0.25
"Nicotiana glauca Graham",39.67,-0.26
"Nicotiana glauca Graham",39.64,-0.52
"Nicotiana glauca Graham",39.62,-0.59
"Nicotiana glauca Graham",39.55,-0.45
"Nicotiana glauca Graham",39.68,-0.28
"Nicotiana glauca Graham",36.76,-3.03
"Nicotiana glauca Graham",38.33,-0.43
"Nicotiana glauca Graham",38.32,-0.43
"Nicotiana glauca Graham",38.86,0.18
"Nicotiana glauca Graham",38.77,0.18
"Nicotiana glauca Graham",38.8,-7
"Nicotiana glauca Graham",37.3171,-1.7372
"Nicotiana glauca Graham",37.3171,-1.7372
"Nicotiana glauca Graham",38.4693,-1.6142
"Nicotiana glauca Graham",38.3883,-1.6272
"Nicotiana glauca Graham",36.75,-2.21
"Nicotiana glauca Graham",38.43,-1.67
"Nicotiana glauca Graham",38.8,-7
"Nicotiana glauca Graham",36.725,-5.144
"Nicotiana glauca Graham",39.14,-0.51
"Nicotiana glauca Graham",39.14,-0.4
"Nicotiana glauca Graham",36.63,-4.62
"Nicotiana glauca Graham",28.45,-16.26
"Nicotiana glauca Graham",39.67,-0.26
"Nicotiana glauca Graham",39.67,-0.26
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",38.4147,-1.5695
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",36.7721,-2.3289
"Nicotiana glauca Graham",37.44,-4.87
"Nicotiana glauca Graham",38.96,-0.52
"Nicotiana glauca Graham",38.96,-0.52
"Nicotiana glauca Graham",36.19,-6
"Nicotiana glauca Graham",40.74,0.62
"Nicotiana glauca Graham",36.86821,-4.5602
"Nicotiana glauca Graham",39.6,-0.96
"Nicotiana glauca Graham",39.59,-0.85
"Nicotiana glauca Graham",38.68,0.07
"Nicotiana glauca Graham",38.87,-0.41
"Nicotiana glauca Graham",38.5,-0.42
"Nicotiana glauca Graham",38.87,-0.41
"Nicotiana glauca Graham",38.51,-0.42
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",39.4496,-0.4445
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",38.95,-0.06
"Nicotiana glauca Graham",37.87,-4.77
"Nicotiana glauca Graham",37.44,-4.87
"Nicotiana glauca Graham",37.35,-4.75
"Nicotiana glauca Graham",38.33,-0.54
"Nicotiana glauca Graham",38.16,-1
"Nicotiana glauca Graham",38.16,-1
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",39.5,-0.38
"Nicotiana glauca Graham",37.97,-0.67
"Nicotiana glauca Graham",36.728,-4.316
"Nicotiana glauca Graham",39.36,2.94
"Nicotiana glauca Graham",38.15,-0.43
"Nicotiana glauca Graham",28.42,-16.58
"Nicotiana glauca Graham",38.07,-0.98
"Nicotiana glauca Graham",38.15,-0.89
"Nicotiana glauca Graham",38.78,-0.76
"Nicotiana glauca Graham",38.41,-0.42
"Nicotiana glauca Graham",38.87,-0.75
"Nicotiana glauca Graham",37.14195,-1.84903
"Nicotiana glauca Graham",39.15,-1.09
"Nicotiana glauca Graham",39.24,-1.09
"Nicotiana glauca Graham",39.24,-1.09
"Nicotiana glauca Graham",39.24,-1.09
"Nicotiana glauca Graham",39.15,-1.09
"Nicotiana glauca Graham",36.76192,-3.84405
"Nicotiana glauca Graham",36.723756,-2.187995
"Nicotiana glauca Graham",37.1377,-1.819
"Nicotiana glauca Graham",39.16,-0.24
"Nicotiana glauca Graham",39.16,-0.24
"Nicotiana glauca Graham",39.16,-0.24
"Nicotiana glauca Graham",38.9752,-0.5886
"Nicotiana glauca Graham",37.27,-4.29
"Nicotiana glauca Graham",36.54465,-4.88809
"Nicotiana glauca Graham",39.53,2.71
"Nicotiana glauca Graham",36.14,-5.84
"Nicotiana glauca Graham",41.95,1.73
"Nicotiana glauca Graham",41.41,2.1
"Nicotiana glauca Graham",36.73,-3.62
"Nicotiana glauca Graham",36.6819,-3.6728
"Nicotiana glauca Graham",36.6819,-3.6728
"Nicotiana glauca Graham",36.73,-3.62
"Nicotiana glauca Graham",36.73,-3.62
"Nicotiana glauca Graham",36.73,-3.62
"Nicotiana glauca Graham",36.73,-3.62
"Nicotiana glauca Graham",36.73,-3.62
"Nicotiana glauca Graham",36.73,-3.62
"Nicotiana glauca Graham",36.82,-2.38
"Nicotiana glauca Graham",36.83,-2.45
"Nicotiana glauca Graham",41.95,1.73
"Nicotiana glauca Graham",38.8324,-7.0415
"Nicotiana glauca Graham",40.21,0.24
"Nicotiana glauca Graham",36.6819,-3.6728
"Nicotiana glauca Graham",39.62,2.6
"Nicotiana glauca Graham",36.29,-5.93
"Nicotiana glauca Graham",28.448889,-16.402222
"Nicotiana glauca Graham",36.86,-2.37
"Nicotiana glauca Graham",36.6812,-3.7847
"Nicotiana glauca Graham",36.9643,-6.4277
"Nicotiana glauca Graham",36.96,-6.42
"Nicotiana glauca Graham",36.969,-6.422
"Nicotiana glauca Graham",36.96,-6.42
"Nicotiana glauca Graham",36.96,-6.42
"Nicotiana glauca Graham",36.9667,-2.51667
"Nicotiana glauca Graham",36.78292,-4.43407
"Nicotiana glauca Graham",27.92,-15.55
"Nicotiana glauca Graham",39.95,4.08
"Nicotiana glauca Graham",36.7256,-4.4095
"Nicotiana glauca Graham",36.97,-6.47
"Nicotiana glauca Graham",38.1747,-0.869
"Nicotiana glauca Graham",38.541,-0.122
"Nicotiana glauca Graham",41.41,2.1
"Nicotiana glauca Graham",37.25,-4.9833
"Nicotiana glauca Graham",39.76527,2.71361
"Nicotiana glauca Graham",28.4,-16.55
"Nicotiana glauca Graham",28.4,-16.55
"Nicotiana glauca Graham",37.25,-4.9833
"Nicotiana glauca Graham",37.72,-1.7
"Nicotiana glauca Graham",37.72,-1.7
"Nicotiana glauca Graham",28.05,-16.71
"Nicotiana glauca Graham",39.52,2.59
"Nicotiana glauca Graham",37.72,-1.7
"Nicotiana glauca Graham",36.7624,-2.2281
"Nicotiana glauca Graham",28.033333,-15.45
"Nicotiana glauca Graham",28.1,-15.416667
"Nicotiana glauca Graham",28.1,-15.416667
"Nicotiana glauca Graham",28.033333,-15.45
"Nicotiana glauca Graham",36.6812,-3.7847
"Nicotiana glauca Graham",41.95,1.73
"Nicotiana glauca Graham",39.76,-0.26
"Nicotiana glauca Graham",38.95,-0.17
"Nicotiana glauca Graham",38.86,-0.18
"Nicotiana glauca Graham",38.86,-0.06
"Nicotiana glauca Graham",38.2668,-0.7015
"Nicotiana glauca Graham",38.356036,-0.407817
"Nicotiana glauca Graham",39.52,2.59
"Nicotiana glauca Graham",39.560001,2.62
"Nicotiana glauca Graham",39.14,-0.4
"Nicotiana glauca Graham",39.5518,2.6207
"Nicotiana glauca Graham",39.55,2.61
"Nicotiana glauca Graham",39.14,-0.4
"Nicotiana glauca Graham",38.35,-0.48
"Nicotiana glauca Graham",35.1758,-2.4245
"Nicotiana glauca Graham",42.23,2.94
"Nicotiana glauca Graham",36.8354,-2.4628
"Nicotiana glauca Graham",42.2653,2.9584
"Nicotiana glauca Graham",42.26,2.96
"Nicotiana glauca Graham",39.5715,2.642
"Nicotiana glauca Graham",39.9949,-0.2603
"Nicotiana glauca Graham",41.95,1.73
"Nicotiana glauca Graham",41.95,1.73
"Nicotiana glauca Graham",41.95,1.73
"Nicotiana glauca Graham",28.4683,-16.2525
"Nicotiana glauca Graham",36.52,-6.26
"Nicotiana glauca Graham",36.95959,-2.395969
"Nicotiana glauca Graham",37.368165,-1.939383
"Nicotiana glauca Graham",36.855743,-2.469579
"Nicotiana glauca Graham",37.285793,-2.005056
"Nicotiana glauca Graham",38.3598,-0.4604
"Nicotiana glauca Graham",37.4311,-2.014698
"Nicotiana glauca Graham",36.971209,-2.531681
"Nicotiana glauca Graham",36.892668,-3.304227
"Nicotiana glauca Graham",36.778767,-2.801778
"Nicotiana glauca Graham",36.9667,-2.51667
"Nicotiana glauca Graham",36.97415,-2.141552
"Nicotiana glauca Graham",37.3754,-1.64053
"Nicotiana glauca Graham",37.224285,-1.808859
"Nicotiana glauca Graham",36.961701,-4.802622
"Nicotiana glauca Graham",42.21825,-1.72911
"Nicotiana glauca Graham",42.03817,-1.73271
"Nicotiana glauca Graham",37.343361,-5.880889
"Nicotiana glauca Graham",36.753803,-3.65417
"Nicotiana glauca Graham",36.750485,-3.529214
"Nicotiana glauca Graham",37.354225,-2.37331
"Nicotiana glauca Graham",36.935666,-2.471608
"Nicotiana glauca Graham",36.427552,-6.22674
"Nicotiana glauca Graham",36.96462,-2.1363
"Nicotiana glauca Graham",41.1,-4.5333
"Nicotiana glauca Graham",41.3385,2.1368
"Nicotiana glauca Graham",36.76408,-3.283618
"Nicotiana glauca Graham",36.995131,-2.465072
"Nicotiana glauca Graham",36.874343,-2.458196
"Nicotiana glauca Graham",36.7449,-3.321163
"Nicotiana glauca Graham",41.1,-4.5333
"Nicotiana glauca Graham",36.82129,-2.410255
"Nicotiana glauca Graham",36.716892,-4.335335
"Nicotiana glauca Graham",36.839617,-2.390667
"Nicotiana glauca Graham",37.333416,-6.377245
"Nicotiana glauca Graham",37.21448,-2.057284
"Nicotiana glauca Graham",37.348954,-2.401546
"Nicotiana glauca Graham",37.129846,-2.424024
"Nicotiana glauca Graham",36.830886,-2.310635
"Nicotiana glauca Graham",37.331408,-2.007954
"Nicotiana glauca Graham",36.833782,-2.307805
"Nicotiana glauca Graham",37.337657,-2.290203
"Nicotiana glauca Graham",41.95,1.61
"Nicotiana glauca Graham",41.59,1.98
"Nicotiana glauca Graham",36.846099,-2.343474
"Nicotiana glauca Graham",37.378351,-1.644713
"Nicotiana glauca Graham",36.733437,-4.118177
"Nicotiana glauca Graham",36.854535,-2.475544
"Nicotiana glauca Graham",36.98646,-2.774732
"Nicotiana glauca Graham",37.374059,-1.639922
"Nicotiana glauca Graham",42.04,-1.73
"Nicotiana glauca Graham",42.22,-1.73
"Nicotiana glauca Graham",36.579134,-4.576117
"Nicotiana glauca Graham",38.1,-0.64
"Nicotiana glauca Graham",38.579,-0.1165
"Nicotiana glauca Graham",40.7,0.39
"Nicotiana glauca Graham",42.45,2.99
"Nicotiana glauca Graham",42.36,2.87
"Nicotiana glauca Graham",42.36,2.87
"Nicotiana glauca Graham",40.71,0.51
"Nicotiana glauca Graham",40.71,0.51
"Nicotiana glauca Graham",40.71,0.63
"Nicotiana glauca Graham",40.71,0.63
"Nicotiana glauca Graham",41.9,1.67
"Nicotiana glauca Graham",41.36,2.04
"Nicotiana glauca Graham",42.45,2.99
"Nicotiana glauca Graham",42.45,2.99
"Nicotiana glauca Graham",41.9,2.75
"Nicotiana glauca Graham",40.7,0.39
"Nicotiana glauca Graham",40.71,0.51
"Nicotiana glauca Graham",40.71,0.51
"Nicotiana glauca Graham",41.36,2.04
"Nicotiana glauca Graham",41.9,1.67
"Nicotiana glauca Graham",40.99,0.97
"Nicotiana glauca Graham",41.54,2.63
"Nicotiana glauca Graham",41.9,1.67
"Nicotiana glauca Graham",40.71,0.51
"Nicotiana glauca Graham",41.18,1.8
"Nicotiana glauca Graham",42.36,3.12
"Nicotiana glauca Graham",42.45,2.99
"Nicotiana glauca Graham",42.36,3.12
"Nicotiana glauca Graham",42.36,2.87
"Nicotiana glauca Graham",41.17,1.44
"Nicotiana glauca Graham",41.18,1.8
"Nicotiana glauca Graham",41.9,1.67
"Nicotiana glauca Graham",40.52,0.4
"Nicotiana glauca Graham",42.45,2.99
"Nicotiana glauca Graham",40.43,0.4
"Nicotiana glauca Graham",41.9,2.75
"Nicotiana glauca Graham",40.7,0.39
"Nicotiana glauca Graham",40.7,0.39
"Nicotiana glauca Graham",41.36,2.04
"Nicotiana glauca Graham",41.54,2.63
"Nicotiana glauca Graham",41.9,2.75
"Nicotiana glauca Graham",42.36,3.12
"Nicotiana glauca Graham",42.27,3.24
"Nicotiana glauca Graham",41.9,1.67
"Nicotiana glauca Graham",40.71,0.51
"Nicotiana glauca Graham",40.71,0.63
"Nicotiana glauca Graham",41.17,1.44
"Nicotiana glauca Graham",41.18,1.8
"Nicotiana glauca Graham",42.45,2.99
